SMILES,Predicted_pKi,MW,HBD,HBA,LogP,TPSA,SA,predicted_pKi_random,std_random,norm_random,penalized_random
CC(C[5*]Nc1ccc(C=C[11*]NC(=O)[C@H](C)C2CCC2)cc1)CN([5*][14*]c1nc(N)c(S)c(=O)[nH]1)OCC[4*][C@H](C(=O)O)c1ccnn1C,-2.569950285093949,638.7950000000002,6.0,11.0,3.2520000000000007,180.49,6.352549055107719,6.529227991592245,0.15679303946358736,0.3844335358564665,0.32864491293174264
C[C@@H]([9*][4*]Cc1cc(NN)cnc1C[7*]C(=O)c1ccc(C[6*]c2cc(C#N)ccn2)nc1)C(=O)O,-2.65578456234166,430.4680000000001,3.0,8.0,1.84278,154.87999999999997,5.329351583097592,6.525333587255284,0.08718688486659283,0.38351236265830846,0.3514913041970662
C#C[C@H](C)NCCS[11*][9*][C@H](C)N[C@H](C)CNCC[10*]C(=O)c1ccc(Cl)cn1,-2.550717471449006,396.9880000000001,3.0,6.0,2.6367000000000003,66.05,5.6326830291719086,6.525295035410539,0.10406155412791543,0.3835032478622884,0.3456015547596393
C=C[C@@H]1CC[C@H]1NC(=O)[9*]CC(C)(C)C(=O)CO[3*][10*]n1cnc(-c2nnn[nH]2)n1,-2.583327513545,374.405,2.0,9.0,1.0106999999999997,140.57,5.806236132033289,6.52353140159371,0.07767574267060388,0.38308636031331433,0.3544561719633192
Cc1cc(C[5*]NCc2cnc(N)cn2)ncc1NC[7*][5*][C@H]1CC(=O)N[C@@H](C)C1=O,-2.678933806294064,383.4560000000002,4.0,8.0,0.7724199999999999,134.92,5.389577538808644,6.522470465679925,0.15625673354247963,0.38283565917473217,0.32745448726564047
CC(=C[5*]N1CCCC[C@H]1[C@@H](C)O)C(=O)C(=O)O[10*][5*]NS(=O)(=O)c1cn[nH]c1,-2.631705952908118,386.43000000000006,3.0,8.0,-0.145599999999999,141.69,5.440468197286911,6.522363015980117,0.06539348979589157,0.3828102720833114,0.3585779260972629
Cc1cc(F)cnc1C(=O)[10*]CN([3*][5*]NCc1ccccc1)C(O)=S,-2.5084726998403344,333.38800000000003,2.0,4.0,2.56152,65.46000000000001,4.2222783830358415,6.520921142666657,0.10763091126912305,0.38246966323714493,0.3434420617237319
C[C@@H]([25*]CC(C)(C)S(=O)(=O)N[5*][6*]c1cc(F)cc2cccnc12)c1ccncc1,-2.4819195114825527,387.4800000000001,1.0,4.0,3.356700000000002,71.95,4.716575455305901,6.519932633317642,0.16506788425771457,0.38223621769589566,0.3240736822106394
CC1(C)CCC(CN[6*][16*]c2cc(F)c(Cl)cn2)CC1,-2.5873631575269265,270.77900000000005,1.0,2.0,3.305400000000001,24.92,4.116163872314514,6.518655767634861,0.11318945305602275,0.3819347546138232,0.3410606570996683
CCC[C@@H](C)CC(=O)OC[10*]CCN(C[3*][3*]O[C@H](C#C[4*]CSc1cccc(Cl)c1)C(=O)O)OC,-2.2612210249508733,486.03000000000014,1.0,7.0,4.556500000000003,85.3,5.713213195586947,6.517366097004034,0.08113085259522615,0.38163036058453614,0.3518910621233331
CCC(CC[6*]S(=O)(=O)N=[N+]=[N-])OC(=O)[1*]Cc1ccc(C(=O)[7*][16*]c2cccc(CN=C=S)c2)cc1C[5*]Nc1ccc(Cl)c(O)c1,-2.7103974908700152,642.1590000000002,2.0,9.0,6.759900000000005,170.89,5.844420658064936,6.5114891230357514,0.13607791765262572,0.3802444296774379,0.3318676896300311
CC(C)(C)C(=O)OC[9*]C[C@H]1CN(CC[5*]CN(CC(N)=O)C(=O)[10*]CS(=O)(=O)N([31*][5*]Nc2cccc(CO)n2)N2CCC(=O)CC2)CC(=O)N1,-2.267212293347152,682.8009999999997,4.0,13.0,-0.6263999999999919,224.88,5.808868933297656,6.511323182039651,0.21669354625642642,0.38020532503124516,0.3061324616723292
C=C(C)CN[C@@H]([8*]CON(C[10*][11*]c1ccc(C#N)cn1)C(N)=O)c1ccccc1,-2.813707006759881,365.43700000000007,2.0,5.0,1.840379999999999,104.27,4.977914298227685,6.509988770585666,0.15958077135736803,0.3798909222974294,0.3238574317765049
C#Cc1cncc([7*]C[C@H](N[5*][5*]Nc2cccc3cnoc23)c2cnccn2)n1,-2.473887482789162,357.37700000000007,2.0,8.0,1.8757,101.65,5.179219108843375,6.50875968410435,0.0722936461225306,0.3796014244862755,0.35312714393562467
CC#CCNC(=O)NCC[10*]COc1ccc([16*][4*]CC2(CO)COC2)nc1,-2.539728493280954,347.4150000000001,3.0,5.0,0.3812000000000005,92.71,4.797375236970356,6.508125146147892,0.14397112710814697,0.37945199956394743,0.32857232409521353
C[C@@H](NC(=O)[21*][14*]c1nc(C[1*]C(=O)c2ccc(=O)[nH]c2)nnc1CO)[C@@H]1CCCCN1,-2.508845200500595,400.43900000000025,4.0,8.0,-0.571899999999999,149.95999999999998,5.257902583673035,6.5073217304455,0.14601095122061578,0.37926283906144964,0.3277393147414361
CCC(=O)COC(=O)[8*]CS(=O)(=O)CN([5*][2*]NC(=O)c1n[nH]cc1F)C[1*]CN(CC(F)F)C1CC1,-2.465479476090437,497.49600000000027,2.0,9.0,0.7556000000000005,141.77,5.35721461407895,6.503469629699316,0.11799941487217455,0.3783563904298895,0.3362440274022368
C[C@@H](C[10*][11*]c1ccc(OC(F)F)cn1)[C@H]1C[C@H](C(=O)O)C1,-2.396758346700098,285.29,1.0,3.0,2.5585000000000004,59.42,4.513587966567654,6.500524860335074,0.19427135115056052,0.3776640208507788,0.31098155927763677
CCC[C@@H](C[4*]CCC=C(C)Cl)NC(=O)[1*][6*]c1cnc(-c2ccccc2)o1,-2.222278167515002,360.8850000000001,1.0,3.0,5.3845000000000045,55.13,4.891304077120484,6.498495911526892,0.0719183861751293,0.3771872675829626,0.35101305234135133
CC(C)(O)CCC[6*]CCC[C@H]([8*][10*]c1cc(F)cnc1F)c1ccccc1,-2.2998089741891743,347.44900000000007,1.0,2.0,5.064300000000005,33.120000000000005,4.861382670109772,6.49778091964703,0.048218657351805895,0.37701931856687637,0.3592712850100744
CC(C)CCN([5*][14*]c1ccc(Cl)c[n+]1[O-])CC[15*]c1ccc(C(F)(F)F)cn1,-2.546850840758214,387.833,0.0,3.0,3.189400000000002,43.07,4.635397421521225,6.496479993725816,0.12352211090560132,0.3767138115336196,0.33294045749254303
CC(C)(C)[C@H](N[5*][9*]NC(=O)c1ccc(C#N)cn1)NCC1CC1,-2.398077068725712,301.3940000000001,3.0,5.0,1.55948,89.83999999999999,4.280839371412874,6.495089102947317,0.08863641210110133,0.37638728570601243,0.3444614615314157
CSCC(=O)N([10*]C[C@@H](O)C(=O)N1CC[C@H]([9*][15*]C2CCC(=O)C(=O)C2)C1)CCCCC[3*]c1csc(CCl)c1,-2.10914447253967,557.1780000000006,1.0,7.0,3.9730000000000025,94.99,6.084657609165451,6.491633786432206,0.07794094939857664,0.375576601236932,0.34741551007540167
Cc1cc(C)c(C=O)cc1[16*]CC(=O)[C@@H](C)OCC[7*]CC(C)CC(=O)C(=O)N[8*][5*]N1CC(=O)CC1(C)COCC[9*][C@@H](O)COCC(=O)O,-2.7153211890722204,648.7500000000002,3.0,11.0,1.739840000000003,185.84,6.629564396638616,6.491455403512463,0.24685701255254353,0.3755347680140707,0.29338743685329693
CC[C@@H]1CN(C)CCN1C[8*]CC(O)(C[9*]Cc1ccc(CN=[N+]=[N-])cc1)C(=O)[1*][7*]CNC(=O)[C@@H]1COCN1,-2.6416892734716635,501.6320000000003,3.0,8.0,1.3493000000000013,142.89999999999998,5.877816127312418,6.4908757235133,0.11581729983185031,0.37539883799261964,0.3343444432933388
CS(=O)(=O)O[3*]COc1cncc(O[9*][15*]C2CCCC(O)CC2)c1,-2.519081842327417,331.3900000000001,1.0,7.0,1.8864,94.95000000000002,5.304785541194766,6.488109785046909,0.09226115847629272,0.3747505196634068,0.3417226233656624
CC(C)(C)OC(=O)N[12*]Cc1cccc2nc([14*][4*]Cc3nc4ccc(F)cc4[nH]3)nc-2c1,-2.592926374017946,407.44900000000007,2.0,5.0,3.532000000000002,92.79,4.161657903008594,6.488024223800944,0.04887165484994593,0.37473047180302643,0.3568570819105507
CC(C[1*]C(=O)[C@H](C)NC(F)(F)F)N[C@@H](C)CC[10*][7*]C(=O)NCC1(NC[16*]c2cccc(C#N)c2)CC1,-2.4818458037097626,481.5630000000003,4.0,6.0,2.8456800000000024,106.05,6.043860895707789,6.487411644715079,0.17708300647374323,0.37458695091903293,0.31379532690144296
C[C@@H]1CCN[5*][6*]CO[C@@H](CC[10*]N(C)C(=O)[C@@H]2COCCN2)CCCC[C@@H](C[16*]c2cc3[nH]ccc3cc2F)[C@@H](C)CC1,-2.31817952437681,558.7830000000001,3.0,5.0,5.255800000000004,78.62,6.450313824351472,6.485751239520357,0.05437132443208725,0.3741980462654953,0.35439562303333494
CCc1ccc(C(=O)[8*]CC(C[7*][C@@H](C)NC(=O)[C@H]2C[C@@H](O)C2)CCC(=O)N[5*][3*]OCc2ccccc2N=C=O)c(OC)c1,-2.604016374760045,565.6670000000004,3.0,8.0,4.249200000000003,143.39,5.369698171505462,6.484982299407221,0.1561052973354789,0.37401799801029584,0.31996084276382747
C[C@@H](CCO)CSCC#C[9*]NC[C@@H](CC(=O)O)C(=O)[1*][5*]NC(=O)N1C[C@@H]2C[C@H]1C(=O)O2,-2.296579816783153,441.5060000000002,4.0,8.0,-0.3845999999999965,145.26999999999998,6.510283123154146,6.4832909938180565,0.186058563180027,0.3736220995602365,0.31019039749855176
CN(C)C(=O)CSC[5*]CC(C)(C[8*]ONCCS(C)(=O)=O)CO[3*][9*]OC(=O)C[C@@H](Cl)C[5*]N1CCNC[C@@H]1CO,-2.647338361906592,591.1930000000002,3.0,12.0,0.415700000000004,146.74,6.506876516492652,6.482182752304363,0.22395098150083292,0.37336277566792914,0.2984491463722099
C=CC[C@H]([4*]C#CCCN[C@@H]([8*][5*]c1cc(C)oc1C)OC[11*]C(=O)c1ccc(Cl)cn1)C(C)C,-2.454981374305447,442.98700000000014,1.0,5.0,4.884440000000004,64.36000000000001,5.793823398209645,6.480760280618183,0.17283975597155354,0.37303002990195455,0.31381987334891903
C[C@@H]([5*][2*]C(=O)N1CCCCC(CO)(CC[7*]c2nonc2CC[1*]C(=O)c2ccc(O)cc2F)CC1)CCCC[1*]C(=O)/C=C/c1ccsc1,-2.1582671377828184,653.8170000000003,2.0,9.0,7.162400000000009,133.83,5.9281985801443735,6.4802172052225915,0.18139276390060963,0.3729030249348986,0.3110412795897781
Cn1c(CCl)nnc1O[3*]CC(C)(C)OC(=O)[18*][9*]CN(CC#N)CCC[6*]C(=O)OC(=O)CC1CC1,-2.4511512081631333,483.9530000000004,0.0,11.0,3.490980000000002,136.64,5.2435408360224125,6.479332574182671,0.06567414185371012,0.37269618045704384,0.34900610548467675
COC1(CC[4*]CCCN([5*]CC(C[4*]C(F)(F)CBr)NC(=O)CN(C)C)[C@H]([2*][5*]NC2=CC(=O)CCC2)C(=O)O)C[C@@H](O)CN1,-2.347278569264219,654.594,5.0,9.0,2.280000000000002,143.47,6.7583736536908265,6.4782917812834055,0.1940449287694899,0.3724528818534065,0.3067599774482366
CC(C[16*]c1ccc(Cl)cn1)COC(=O)[13*][6*]C[C@H](C)OC(F)(F)F,-2.377508281562867,339.741,0.0,4.0,4.064500000000003,48.42,5.496969353571288,6.477653605586715,0.12532114406297296,0.37230373208755807,0.32845139323405714
CC(C)(C)C(=O)OC[9*]CC(C)(C[18*]c1cc(F)cc(F)c1)C(=O)N[9*][5*]C1CCN(CCO)CC1,-2.5133206324012543,454.5580000000003,2.0,5.0,3.1426000000000016,78.87,5.294920320242801,6.472394287353974,0.048509156218939,0.37107549045647664,0.35350455263997654
CC#CCNC(=O)NCC[10*]C[C@H](CO)COC[C@@H](O)C[9*][3*]Oc1cc(O)ccn1,-2.640195346184356,395.4560000000001,5.0,7.0,0.8144,133.17000000000002,5.433852189158293,6.46873337997464,0.15188688748839108,0.37022151750290955,0.31805191842993824
C#CCN(C)[C@@H](C)CN[5*]C#CC(C#C[14*]N1C(=O)c2ccccc2C1=O)C(=O)[1*][4*]Cc1c(C)cccc1Cl,-2.7574667020884016,499.9980000000003,1.0,5.0,3.1373200000000008,69.72,5.569851553604917,6.465839665459926,0.04503552284535107,0.3695470798795305,0.35327352827979913
CC[C@H]([2*]CC(C[1*]C(=O)c1ccc(OC[9*]c2cncc(-c3nnco3)c2)nc1)c1cc([16*][8*]COC2CC(F)(F)C2)cc(F)c1F)CC[16*]c1cc(F)ccc1CCl,-2.601124278787408,769.2109999999999,0.0,8.0,8.259600000000006,100.23,6.480387012460933,6.462390168680889,0.24329630711453576,0.36874377138094977,0.28910955786303455
C[C@@H](OC[3*]OCCN(C[6*]COC(=O)[C@H]1C[C@H]1F)N1CCOCC1)C(=O)[1*][10*]C(=O)N[C@H]1C[C@H]1C1CCC1,-2.3963685062212816,499.5800000000005,1.0,9.0,1.3258000000000014,106.64,6.318042500312786,6.4618569325801785,0.22644031617476812,0.36861965774238054,0.293925125127099
N#C[C@@H](CO[3*][5*]CN(CC(=O)CC[15*]c1ccc(Cl)s1)OC1CCOCC1)CC(=O)O,-2.283555370822829,444.9370000000003,1.0,8.0,2.49048,109.09000000000002,5.310737002664408,6.461449272287861,0.1101080054102979,0.36852478429236224,0.33010142680643206
Cc1ccc(C[4*][5*]N(C[C@@H](O)C=C[4*]CC(=O)c2c(C=O)cnn2C)N[N+](=O)[O-])c(Cl)c1,-2.64069331075336,435.86800000000017,2.0,8.0,1.9535200000000004,130.60000000000002,5.215224420628552,6.460826329372995,0.12631297778766193,0.36837982846493367,0.3246674964123838
CC(C)(C[1*]C(=O)c1ccc([16*][6*]CCNc2nccnc2C[4*][C@H](OC2COC2)C2CC2)cc1)C(=O)NN,-2.301142488485543,481.5970000000003,3.0,8.0,2.113400000000001,128.46,5.49852845531633,6.46054273478875,0.1003913742091777,0.3683138452378392,0.3331337432795713
C[C@H]1C[C@H](OCC[5*]C[C@@H]2CC(=O)[C@H]([6*][10*]CNc3cccc(CC#N)n3)C=N2)CC(=O)N1,-2.6090655526522726,411.5060000000002,2.0,7.0,2.40808,116.47,5.922057164762162,6.460359778988691,0.15414625687290576,0.368271279994509,0.31566249329586166
CC(=O)O[C@@H](C)C(=O)[1*]C[C@@H]([2*][3*]Oc1cccc(NN)c1)C1(C#N)CCC1,-2.526631434889109,345.39900000000017,2.0,7.0,2.8148800000000014,114.44,5.184196614634144,6.459340159746309,0.09277753209423314,0.3680340999585645,0.335424892743211
C=C=NNC(=O)N(C)[9*][1*]C(=O)[C@H]([10*][7*]/N=N/C(=O)[C@@H]1CCCCN1)C(=O)/C=C(\C)CC,-2.4087800050464985,390.4440000000002,2.0,7.0,1.759899999999999,132.66,6.016196241937847,6.458090366678948,0.13201654815713462,0.3677434648087652,0.3222633409759198
COC[C@H]([8*][1*]C(=O)c1cnc(S)[nH]1)[C@@H](O)CNC[5*]c1ccc([N+](=O)[O-])s1,-2.6537459854380128,386.4550000000002,4.0,9.0,0.6466999999999999,130.38,5.767810938771545,6.4563099855848,0.13900368504043556,0.36732960914809054,0.3196593436035058
CCCc1ncc([7*]CC(=O)C(=O)CS[11*][16*]c2cnn(C)c2C(F)(F)F)nn1,-2.3729796765796864,387.387,0.0,8.0,0.9018999999999996,90.63,4.868793383059687,6.455556164542952,0.11839905673071084,0.36715443974483586,0.3261585195754324
CC(C)Oc1cccc([2*][15*]C2CCN(N(CC[5*]C(=O)[C@@H](N)CCC(=O)O)C(C)C)CC2)c1,-2.79723754646536,433.59300000000025,2.0,6.0,2.9158000000000017,96.1,5.003455849103423,6.455269390243403,0.08616784513332408,0.3670878096852479,0.33678112470148514
CC(C)(C)CCC([5*][5*]Nc1nnc(C2CC2)s1)=CC(C)(C)C[1*]CN1CCC=C(F)C1,-2.6851612507530174,420.6420000000003,1.0,5.0,6.583700000000007,41.05,4.8777513707451154,6.453162379984315,0.09921825943807067,0.3665984160614053,0.33197137832644585
CC[C@@H](N=[N+]=[N-])n1nnnc1[10*][16*]c1cc(C)cc(O)c1OC[5*]NC(=O)[C@@]1(C)C[C@H]1Cc1nn[nH]n1,-2.7256746351078203,468.4820000000003,3.0,11.0,0.1763199999999998,205.38,5.992262866678194,6.452001846262435,0.11770558688938101,0.3663289772128185,0.32565097781255725
C[C@@H]1CC(=O)[C@H]([6*]CC(C)(C)OC(=O)N[16*][5*]Nc2nnc(C3CC3)s2)CC12CCCC2,-2.56298012447102,420.5790000000004,2.0,7.0,5.098400000000004,93.21,5.823101935234828,6.450628551182442,0.08732391417225077,0.3660102499588922,0.33540455301883276
C[C@H]([4*]CC(C[5*]C(=O)N(CC=C[2*]c1cccc(C#N)c1)C1CC1)C(C)(C)C)C(=O)N[8*][5*]N1CC(C)(C)C(=O)N1,-2.750734517434881,507.6790000000004,2.0,5.0,4.248180000000002,105.54,6.158730760326207,6.450447040484249,0.20053613980996826,0.36596813201630013,0.29946876415371637
Cc1cc([7*][7*]CCNC(=O)CCCC[9*]CN2CCC[C@](F)(CO)C2)cnc1C#N,-2.377521286709441,390.503,2.0,5.0,1.9339999999999995,89.25,5.184299956339938,6.447847831838283,0.09521197323234998,0.3653652338219112,0.33218283350089955
C[C@@H](COC[8*]Oc1cncc(F)c1)C(=O)[1*]CC1=CC=C([16*][3*]O[C@@H](F)C(F)(F)F)C[C@H]1CN,-2.5565737728453293,450.4040000000001,1.0,6.0,3.903000000000002,83.67,6.235558111051518,6.446568584183074,0.05870588342642532,0.3650686613361358,0.3442539341479395
Cn1ccc(/C=C/[6*]CC(C)(CN)CC(=O)N[5*][10*]C(=O)N2C[C@@H](F)C[C@H]2C#N)n1,-2.4544883350553715,376.4360000000001,2.0,6.0,1.42138,117.04,5.816730591629734,6.446396155750598,0.12731154013281276,0.36502869447040465,0.3213929202928149
CC/N=C1\NCC[C@@H]1[13*]CC(C)(C#C[33*]S(=O)(=O)C1CC1)N1CC[C@@H](C[7*][4*]C2(NCc3cc[nH]n3)CC2)C1,-2.548290357149212,500.7130000000004,3.0,6.0,2.814900000000001,102.48,6.554139543623707,6.444195446396741,0.16093851328363076,0.3645187596847842,0.31033101053768614
C/C(=C/c1ccncc1)C(=O)[1*]CC(=O)[C@@H](CC(=C[5*]NC1CN(C/C=C\Cl)C1)N([10*][5*]c1ccc([N+](=O)[O-])s1)C1CC1)[C@H]1CC(=O)NC1=O,-2.4520481672199645,667.188,2.0,11.0,3.380200000000002,154.85,5.952486958265456,6.443867464904903,0.2533561687140512,0.36444278784322454,0.2828773495162585
CC[C@H](CCC[3*]OCCN1CCCC1=O)CN[5*]CC[C@@H]1CN(C)CCN1C[8*][5*]Nc1ccc(Cl)c(O)c1,-2.702388601383909,524.1500000000003,3.0,7.0,4.292700000000004,80.31,5.496486815191157,6.441039662210125,0.19251515605782962,0.3637880516025832,0.3000821487004653
Cc1cc(C[5*]C(=O)[C@@H](O)C2CCC(F)(F)CC2)cc([16*][1*]O[C@H]2[C@H](O)[C@H](O)CO[C@@H]2O)n1,-2.5463532591444773,431.4320000000001,4.0,8.0,-0.23108,129.34000000000003,5.894553765709539,6.439869753060539,0.0706176226178538,0.3635173236254918,0.338732032793041
CN([3*]CCCN([7*][5*]NCc1ccc(C#N)o1)CC[5*]c1ccc(-c2nn[nH]n2)cn1)C(=O)O,-2.302900452315676,425.4530000000001,3.0,9.0,1.2799799999999992,160.08999999999995,5.13377605821964,6.439059931837844,0.1015770543033893,0.3633299739989598,0.328236500389619
C#CCCNCCN(C)[9*]CC(C)[C@H](CC[5*]CN1CCCOCC1)C[C@@H](O)[8*][5*]N(CCC(N)=O)C1CC1,-2.384569042991939,493.7370000000004,3.0,7.0,1.8232000000000037,94.3,5.903901036725199,6.434812469911577,0.16178065632311087,0.36234801707051584,0.30822328351450023
CC(C)([3*][5*]N1CCC(=O)C(F)(F)C1)C[7*]CCc1nc(C[1*]CN2CCC3CCC2CC3)co1,-2.460003885040238,437.57500000000033,0.0,5.0,5.054300000000005,49.580000000000005,5.931420569324245,6.434475152027706,0.0799493433505398,0.36227008274130845,0.33443437608120935
C[C@H]1Cc2nc([5*]NNc3cccnc3O[3*][12*]c3ccc(Cl)cn3)ccc21,-2.480843490970152,353.8130000000001,2.0,6.0,2.1309,71.96000000000001,5.062725624962885,6.432769503898885,0.06704495759826555,0.3618761186976986,0.33840959525983316
CC1=CC[C@H](C(C)C)CCC[C@H]1[15*]C=CC[C@H](C[C@@H]1CO1)NC[6*]CC1=CC(=O)[1*][8*][C@H](CCC2CC(=O)C2)C1,-2.5545655110039087,495.7480000000005,1.0,4.0,7.253600000000008,58.7,6.443588052269097,6.430072781733871,0.13890810701005146,0.3612536190260213,0.314401914662992
N[C@@H](C[2*]C[C@H]1CCCO1)C[C@H](C[1*]C(=O)[C@@H]1CCSC1)CCN[4*][5*]NC1CN(C(=O)O)C1,-2.528492098043805,442.6260000000002,4.0,7.0,2.0501000000000014,116.92,6.142625682090494,6.429389111530942,0.06038509223400823,0.3610958774773403,0.33993635857105786
CC(C)(C)OC(=O)[1*]CS(=O)(=O)N([3*][5*]NS(=O)(=O)N1CCC1)N[C@@H](C#N)C(N)=O,-2.5971598413850128,426.47700000000026,3.0,9.0,-2.067019999999996,192.0,5.174689529693053,6.429137284529675,0.12921867735163284,0.3610377815991382,0.31727342250567137
CCOC(=O)[C@@H](C#C[7*]Cc1nocc1Cl)CN[5*][5*]N1C[C@H]2C[C@H]3C[C@@H]2[C@@H]1[C@@H]3O,-2.628055832196276,393.87100000000015,2.0,7.0,1.2588999999999997,87.83,6.9545644336756745,6.427073527226696,0.1081453921334965,0.3605618311190084,0.3236031970522171
Cc1cc(O)c(C(=O)[1*][16*]C2[C@H](C)COC[3*]OC[C@@H](C[1*]C(=O)c3cc[n+]([O-])cc3)C[8*]C2(CN)c2cccnc2)cn1,-2.729270798597762,534.6130000000002,2.0,9.0,3.0955200000000005,151.57,6.823665033276444,6.425688127027828,0.11551031760843965,0.3602424791521788,0.3209441242774747
CC[C@@](C)(CCO)NCC[10*]C[C@@H]1CC(=O)NN(C[3*][16*]c2cc(C#N)cc(OC[5*]NC[C@@H]3COCCN3)c2)C1,-2.4096869022636103,516.6870000000002,5.0,9.0,0.5557800000000053,130.91,6.200445040828777,6.420625920988658,0.10103628503678094,0.35907663078980545,0.3245694506801433
CC(=O)OC(=O)C(=O)[C@H](F)[10*]C[C@@]1([7*][2*]C(=O)c2ccc3c(c2)OCO3)SC(=O)C1=O,-2.635472915210181,410.3310000000002,0.0,10.0,0.637,130.11,5.191535667150889,6.418311200456086,0.08124262583242496,0.3585440935587935,0.330566887387844
CC(C)(C)OCC[7*][5*]Nc1nnc(C[3*]O[C@H]2CCCN(CC[5*]NCCC3(CO)CCC3)C2)o1,-2.4823488981841235,453.6280000000004,3.0,9.0,3.2565000000000017,104.91,5.496244048941287,6.415603904472659,0.08106747331089169,0.35792168068354224,0.3300508455829805
CC1=CC(C)=C(C[4*][1*]C(=O)C2(SC[3*]Oc3ncc(F)cc3F)C=C2)C[C@H](C)CO1,-2.4572720817545326,407.48200000000014,0.0,5.0,5.044500000000005,48.42,5.471173858600468,6.412449926290753,0.05848760948450494,0.35719717838512016,0.33690478058304607
C[C@@H](C[C@H](O)C[6*]C(=O)N1CC(O)(CC#N)C1)C(=O)[5*][15*][C@H]1C[C@H]2C[C@H](C(=O)O)C[C@H]21,-2.3551229436690893,392.4520000000001,3.0,6.0,1.4879799999999996,138.92999999999998,6.124246594171588,6.40937228494051,0.14084177525937386,0.356490840287907,0.30965747610606376
CC[C@@H]([9*]CN(C)C(=O)[C@H]([9*][1*]c1ncc(C2=CCNC2)cn1)N1CCOCC1)C(=O)O,-2.397287065338677,403.4830000000002,2.0,7.0,-0.384199999999997,107.89,5.410170715541166,6.409306490946406,0.1258283404419744,0.35647574695124074,0.3143282638503783
Cc1ncc(C(=O)N[8*][3*]Oc2cnncc2Cl)nn1,-2.5222208569931057,266.648,1.0,7.0,0.3472199999999998,102.78,4.377654256929898,6.409184712402611,0.09821887460702987,0.3564478113455348,0.32310229077514074
CCC([8*][4*]COC(=O)CC(F)F)CCC[15*]c1cc(F)cnc1F,-2.4631601534368706,321.314,0.0,3.0,3.708000000000003,39.19,5.445653303751518,6.408078469771579,0.10921046484352345,0.35619408760317606,0.31934285536949947
C[C@@H](CCN)CC(=O)O[6*][5*]Nc1ncc2c(n1)CCCC2,-2.578137429108981,278.35600000000005,2.0,6.0,1.6004999999999994,90.13,4.34515170283139,6.407133779018837,0.14419445285701254,0.35597748069504576,0.30817660747028397
COCCCC(=O)NO[8*]CC(C[6*]CNc1ccccc1)N(C)[5*][3*]c1ncnc2c1CCCCC2,-2.572203634678667,455.6030000000004,2.0,7.0,3.136800000000002,88.61,4.982535912974953,6.407111179747065,0.05179019507584579,0.3559722996590461,0.33800568768178263
COC(=O)[C@@H](C[8*]Cc1ccc(C(=O)[1*][27*]S(=O)(=O)C2CC2)nn1)C1CC1,-2.5369122499533905,352.41200000000015,0.0,7.0,1.3964999999999996,103.29,4.950177889306237,6.405977059785758,0.05277436000822009,0.35571233831994237,0.33742660020214765
Cc1cc(C[1*]C(=O)c2cnc(CN)nc2)[nH]c1CN(C)[9*][2*]C(=O)c1coc2c1CCCC2,-2.709910836211661,421.5010000000003,2.0,7.0,2.741220000000001,118.11,4.704638507173215,6.404584473019193,0.20148705478094736,0.35539324796113564,0.2905390127157506
CCC[C@@H]1CCCC[C@H]1O[3*]Cc1cc([14*][3*]OC[C@@H](C)NC(=O)[1*][16*]c2cc(C)cc(O)c2Cl)c(C#N)c(C[5*][C@@H](O)CNC(=O)c2nnn[nH]2)c1,-2.36113871719361,668.195,5.0,10.0,3.0982000000000003,195.37,6.573127918853506,6.404383061545832,0.1369891049796001,0.3553471081748193,0.30985547413390996
CC(C[1*]C(=O)[C@@H]1CCCCN1O)C(=O)CO[3*][12*]c1ccc(C(F)(F)F)cn1,-2.509783668660228,374.359,1.0,6.0,2.2211,79.73,5.23267550497922,6.399879455609859,0.11593223929756538,0.35431611560171705,0.3155311020430803
CC(C)(C[5*]Cc1cccc(C(C)(C)C)n1)OC(=O)N[18*][11*]c1ncc(Cl)cc1Cl,-2.188742616293503,410.345,1.0,4.0,4.914500000000004,64.11,4.450155833863894,6.396061928470248,0.0645083755387028,0.3534432427372938,0.3313630290526038
C=CCC1(O)CCN([5*]CC(C)(C)OC(=O)N[16*]CC(C)(C)OC(=O)N[11*][6*]NC(=O)c2cncs2)CC1,-2.56752376142028,497.6180000000002,4.0,9.0,3.037100000000001,142.12,5.317648054798912,6.395378595610236,0.20202506376626245,0.35328710239197936,0.2886618644277287
C[C@H]1CO[3*]CC[C@](CO[3*][11*]n2cc(-c3cnccn3)nn2)(C[C@H](O)CO)C1,-2.6004474701030507,363.4180000000002,2.0,9.0,1.1092999999999995,115.41,5.821256777645656,6.395072208587574,0.07933855518349589,0.35321710366424924,0.32627622457460653
CC(C)(C)OC(=O)[1*]Cn1ncnc1C(=O)NC[10*]CSC1(C[4*][5*]Nc2cccc3nn[nH]c23)CC1,-2.561197283964743,472.5750000000002,3.0,10.0,3.053000000000001,139.71,5.206737603960356,6.3946676460720155,0.12619393750999974,0.3531246849125678,0.3112595942200803
COCC[C@@H]([8*]C[C@H](NCCN(C)[10*][16*]c1cc(F)cc(F)c1)c1nn[nH]n1)Cc1cnc[nH]1,-2.4462278870762617,434.49500000000006,3.0,7.0,1.659999999999999,107.64,5.2450995330238674,6.391402881894756,0.14475865335058866,0.35237928062379614,0.30488950855232033
